Id,SalePrice
1644,223392.52962582675
1645,179680.87949302766
1646,165590.74530164603
1647,166177.2050814548
1648,135538.29727977587
1649,138592.53778293793
1650,122642.11828846736
1651,124098.35164907196
1652,95167.67715679614
1653,95080.64764538765
1654,152915.98988502027
1655,140528.78555819375
1656,146332.76382545728
1657,150423.8478220908
1658,152848.2006117021
1659,123378.11295262518
1660,153809.4463273874
1661,397314.0494537871
1662,333461.0950240892
1663,357683.59137140843
1664,378343.10919403617
1665,296341.01032026805
1666,326081.06210757996
1667,335739.43341902713
1668,325226.1640234082
1669,277919.4051099669
1670,327608.77579987503
1671,259724.77042223848
1672,396419.1069564124
1673,298472.96408537746
1674,251876.56201050634
1675,197849.34849373426
1676,198246.8858989722
1677,214647.92868161373
1678,403564.5894574634
1679,364303.8224016914
1680,304279.99992073176
1681,239821.96430819653
1682,307584.3238160773
1683,187622.33339611255
1684,177590.24207749486
1685,177289.42714592227
1686,167836.46677310183
1687,173524.95506002533
1688,194529.2176903795
1689,192126.00507027635
1690,184680.6853251348
1691,182508.93740676073
1692,252204.70092824067
1693,174785.63528520495
1694,183870.3856214285
1695,172448.6365828316
1696,267821.2746236891
1697,173946.1465930784
1698,324328.5385857688
1699,316517.69100853923
1700,247669.18771706702
1701,258243.93789154137
1702,248890.57175478185
1703,252028.1219936564
1704,274331.16453074926
1705,227537.95713951677
1706,378503.059295371
1707,225421.62266550047
1708,216125.45726954783
1709,255202.3651344839
1710,221912.9277306265
1711,266605.6525205393
1712,246945.4958760327
1713,268982.3996442923
1714,219219.75212381894
1715,203969.59217923405
1716,180026.86524922636
1717,169575.5498498916
1718,138990.59208199283
1719,210778.75807930878
1720,246767.35236712958
1721,163375.45033173249
1722,142362.0691246533
1723,160853.4288792871
1724,219768.39804360506
1725,229064.13313990238
1726,196170.75097177573
1727,176459.7745941804
1728,184267.61045540043
1729,166657.68467913763
1730,160446.77061123544
1731,124738.55064068815
1732,128255.33303918192
1733,118847.11237187171
1734,127693.23936999697
1735,135339.73847244534
1736,123234.67481973936
1737,287687.13044029736
1738,211694.81495570435
1739,253080.37218794684
1740,230423.91429165076
1741,190496.7158169393
1742,170933.50316142614
1743,179054.16734613985
1744,259527.2076366174
1745,207430.2296708286
1746,193815.1139633082
1747,204806.13631920135
1748,200834.88698508957
1749,163985.1165766183
1750,141366.78596135802
1751,207331.76440203423
1752,116616.98771977493
1753,143129.95251349217
1754,188074.5503072353
1755,170806.8386465248
1756,123472.423484072
1757,118550.30727090225
1758,147763.32341231016
1759,154296.14699759352
1760,167553.40020197732
1761,148177.07739373893
1762,165535.50599241108
1763,169406.982413993
1764,124460.48811307819
1765,159383.53796317984
1766,177503.55597244456
1767,201058.73251096046
1768,142749.11644806227
1769,159584.30853213815
1770,145691.14039620405
1771,137591.2984247937
1772,140635.26991174673
1773,137953.6708353764
1774,134375.28639458597
1775,132011.9856037721
1776,121489.41117799678
1777,107865.48871680872
1778,132983.12870434046
1779,128606.64068289191
1780,161939.07019974917
1781,130135.74818335287
1782,100747.43599901344
1783,136760.2069587082
1784,113912.32402549587
1785,112349.49227642882
1786,148145.14333301492
1787,154589.69651554964
1788,90565.42273275778
1789,101843.44614031016
1790,97085.02281676188
1791,164104.5494796894
1792,151451.6341194277
1793,148643.8279120723
1794,141219.3272998061
1795,136926.01591127375
1796,131513.4621529962
1797,120236.23784844748
1798,124466.64848475363
1799,108417.97331688402
1800,135936.02665517342
1801,125903.06716010935
1802,133107.98343331422
1803,150764.72950362062
1804,146702.2169396666
1805,140045.59508182076
1806,121525.69431211619
1807,131533.91136762258
1808,128833.9890626701
1809,126872.54202957836
1810,138926.05499200488
1811,113710.21099463104
1812,109948.87085343925
1813,120195.50858981066
1814,95131.10358303535
1815,76900.75597968756
1816,105269.13960112374
1817,124319.4491342548
1818,134380.96703233046
1819,114147.59355745548
1820,87793.02430078443
1821,114908.05892712108
1822,148163.97962656035
1823,81815.19384424457
1824,123691.76006536324
1825,132918.64668812355
1826,110772.98152083928
1827,110836.63761338574
1828,131100.8637503034
1829,111366.53759984854
1830,130798.21592102159
1831,137516.17327087923
1832,114014.56814024085
1833,140507.2806640063
1834,130389.69480874279
1835,133543.97802808095
1836,116827.25624465356
1837,104458.00026528216
1838,121579.41580108412
1839,95227.67634975884
1840,180861.53227183232
1841,136350.41306630816
1842,98257.5793689453
1843,141382.2425687639
1844,141411.4575182353
1845,143784.85273509205
1846,154331.43721737832
1847,156172.3372414529
1848,75562.44820599606
1849,122969.60501037813
1850,123679.54366776292
1851,140820.58400033243
1852,128581.3376802059
1853,147425.39531972
1854,168229.43198117075
1855,164042.1469669457
1856,214210.73373401017
1857,167411.0369612591
1858,143502.9731323906
1859,123563.13939450648
1860,151748.30338815573
1861,122992.95929736078
1862,244557.3728885432
1863,238728.98483440824
1864,238728.98483440824
1865,321134.49756354716
1866,314022.2613661438
1867,234273.4068140451
1868,291287.8274010949
1869,196737.04749450323
1870,237112.47826298853
1871,248064.04466592797
1872,176142.4650336404
1873,225580.58496431925
1874,143356.04996255596
1875,200111.1928228459
1876,197635.34328491337
1877,212047.08578752528
1878,212860.10278975358
1879,132873.2243857171
1880,133793.98909395823
1881,247800.06401070676
1882,253890.38796492614
1883,202551.66448817574
1884,211159.87155672643
1885,235782.99452639377
1886,279631.9881662253
1887,205380.76623836256
1888,267451.76549116103
1889,178016.0352917224
1890,131627.38276935054
1891,142737.99832575212
1892,109679.70223046723
1893,136419.6045330339
1894,124795.94266168452
1895,142017.51803605133
1896,121241.12363845948
1897,129516.78687680178
1898,111403.77872675219
1899,144285.27896026257
1900,124905.29104690511
1901,148849.04011157437
1902,140242.2000734769
1903,183360.74789315942
1904,137778.2671950435
1905,178577.0150499719
1906,152536.678025615
1907,182072.4371637405
1908,116797.3140505845
1909,138313.29177551385
1910,124157.37062312945
1911,186166.2621748653
1912,267500.8968726264
1913,140341.09115169494
1914,80625.21709258883
1915,274423.66267761396
1916,81463.356124956
1917,253580.13903241933
1918,134536.23387304257
1919,164306.24504973766
1920,168244.5712561112
1921,368134.42083271226
1922,300388.13576060353
1923,194696.82335449458
1924,228883.20721194183
1925,218778.7177521737
1926,363141.780436845
1927,139714.9985513631
1928,162922.62302543284
1929,123835.44630629288
1930,138720.03086368705
1931,145476.288066622
1932,146785.13793091875
1933,175493.6463069954
1934,182034.92310610972
1935,179765.24397685187
1936,189580.17360782737
1937,182290.72317222835
1938,180208.65383184917
1939,240176.06587155774
1940,189416.50129809455
1941,179944.06116919586
1942,188714.2205930089
1943,189750.83508052723
1944,329751.5371838905
1945,358591.3540970818
1946,144978.44503124597
1947,280481.44621269405
1948,164802.32997827942
1949,236752.50967278203
1950,173386.22430173634
1951,240780.07296593534
1952,224476.41111441754
1953,177999.69909571763
1954,188866.9094915889
1955,138711.088024336
1956,247970.39381787874
1957,156353.24380736906
1958,311887.1584731079
1959,138930.3325118538
1960,120225.9960818535
1961,121180.59712480687
1962,93171.43088244543
1963,97509.8345662079
1964,111740.28145014062
1965,146605.79181006583
1966,138440.57981953485
1967,290967.52852602873
1968,392975.871284934
1969,362321.6061939434
1970,388515.7226434441
1971,372551.7773181806
1972,348970.44508063677
1973,270921.46916247037
1974,308654.21561828075
1975,375674.2025924364
1976,277003.6138797015
1977,355491.86973658565
1978,338978.0274420956
1979,327082.547571781
1980,199984.22818694342
1981,323530.4926059669
1982,232591.2150749672
1983,220579.87764028923
1984,162926.15692106303
1985,218825.3210084238
1986,212119.8850192196
1987,179643.55824214016
1988,180195.706622701
1989,190931.07118342363
1990,222022.69162087634
1991,216078.79608439244
1992,212008.41524250098
1993,175415.91463764964
1994,223429.69377269477
1995,182484.33198389574
1996,253568.38536790133
1997,302207.37964248646
1998,337615.3359286772
1999,254829.26566530377
2000,297237.18115114584
2001,283795.3798027692
2002,237045.42049142948
2003,262154.7388207002
2004,277018.48060284514
2005,212675.20569497996
2006,220433.94476607157
2007,250008.90147870523
2008,210935.86565367502
2009,200522.0086572309
2010,191337.9387781599
2011,147753.0193163881
2012,177112.3919121865
2013,185383.23588343558
2014,193567.16338467706
2015,195969.20723783688
2016,201269.3279418106
2017,199755.1381822363
2018,132971.27436172645
2019,135304.24653426194
2020,117192.19019896419
2021,116234.74613242126
2022,175182.95550986798
2023,143707.04382684827
2024,244508.10469707736
2025,323409.069075476
2026,182507.1391785097
2027,158218.54039814413
2028,148228.3649992144
2029,172452.44673837937
2030,254958.85481325389
2031,217307.98716476542
2032,216849.07289134656
2033,236629.89090150906
2034,164820.4038873366
2035,201589.18753732898
2036,176799.88797030706
2037,178976.40404817645
2038,241087.87044368894
2039,221596.2432572588
2040,274723.8886070819
2041,234745.99822919804
2042,200093.53979637616
2043,165118.22028031386
2044,171151.47858741885
2045,203206.78726071125
2046,134449.76040414697
2047,148473.7616569476
2048,131373.52507781828
2049,134901.17818266613
2050,168229.9998211579
2051,120595.81547768493
2052,138770.61574962625
2053,144243.21077057198
2054,96205.07118934461
2055,158832.58584080977
2056,143065.93122880277
2057,128637.21885961884
2058,208267.34151202167
2059,138908.09696286148
2060,161057.43417978773
2061,163923.89246322206
2062,138892.18756877095
2063,119911.91906842269
2064,139210.02171097003
2065,119970.42335637956
2066,161881.0386705805
2067,142888.80596136214
2068,131692.17660669817
2069,90767.36207565431
2070,111168.52140342772
2071,109984.51035174547
2072,130647.84570877052
2073,145652.52549028187
2074,172786.14881445473
2075,143963.24428775779
2076,119238.05116770319
2077,143300.35080082755
2078,129344.19779453288
2079,130439.65956358597
2080,115594.84540736464
2081,123715.78441759903
2082,131569.50814021207
2083,137003.5281024955
2084,110320.59404060485
2085,125840.50456653822
2086,129104.16707841227
2087,125397.47875432749
2088,106930.23995825447
2089,92173.57614798319
2090,135615.89033120123
2091,120629.94292087496
2092,122817.16249892862
2093,120289.68511300726
2094,128178.00063693625
2095,135671.9697546038
2096,93145.28821272102
2097,109675.66479379064
2098,137073.01892255482
2099,80690.56789068726
2100,118603.56858106624
2101,126817.86143306858
2102,131733.5421116296
2103,108501.80285038038
2104,130255.04568388498
2105,129588.61860084042
2106,80161.89309747852
2107,185331.36041883603
2108,119000.93517298983
2109,113537.27699836137
2110,129106.10432933856
2111,130475.5483861019
2112,132802.5366835035
2113,120561.0588370191
2114,113359.63063033247
2115,143606.38844829475
2116,115006.15367695922
2117,137432.87015355309
2118,121392.95036915201
2119,110001.47318847163
2120,118803.2147906828
2121,112621.38197344271
2122,107780.68943013807
2123,101290.68621972443
2124,149745.07882753175
2125,129286.21382995161
2126,141747.22014797913
2127,148047.8869119417
2128,127771.37636145511
2129,107138.8176723388
2130,136957.36208385482
2131,143975.93634700155
2132,111302.88408325735
2133,120820.87502856461
2134,122079.09232598102
2135,108468.34707568993
2136,91353.44812575911
2137,119844.28507120666
2138,140238.7242573596
2139,146892.18116597712
2140,135584.5729397678
2141,142770.00883838604
2142,133950.6880645371
2143,141593.60392988875
2144,126865.90662078078
2145,137105.64031580856
2146,158700.04107383333
2147,156442.6545583787
2148,130941.77511488694
2149,144020.1714162815
2150,204070.00866266296
2151,109752.46321781752
2152,162493.37863902852
2153,158000.4986425722
2154,110148.28539008467
2155,134839.78163804938
2156,239419.93923459903
2157,237359.45493306976
2158,231579.809337485
2159,199482.25720409065
2160,177607.55580392393
2161,249250.6972161587
2162,375472.5128873007
2163,336228.5053276795
2164,253695.32045794692
2165,177898.11972916356
2166,144030.44009710735
2167,205778.15419315733
2168,206204.2448302178
2169,195358.11489666437
2170,217797.05976436642
2171,143292.14916948715
2172,136563.0078825406
2173,152092.6963871729
2174,233080.9312910009
2175,282711.49082624866
2176,309012.1723728692
2177,246057.19156127557
2178,215296.48655540025
2179,146665.11650632982
2180,214431.09770533114
2181,195621.71207103124
2182,233405.84063939317
2183,194025.45241842355
2184,130913.54858386895
2185,140946.9183966114
2186,139821.6368448272
2187,148038.2122354546
2188,151727.22720546648
2189,199959.01173921724
2190,88498.83184007609
2191,95639.18809215559
2192,98464.76472314425
2193,103883.48935431881
2194,114945.29628527218
2195,117955.81379359291
2196,109535.74607777243
2197,119471.92477916711
2198,143571.09572610215
2199,159795.76751673597
2200,127442.09066017375
2201,134470.46323927323
2202,173741.71721149277
2203,149532.53831880083
2204,170869.3367231699
2205,118429.41103988075
2206,134666.9591705487
2207,188315.2993754559
2208,216001.01264583904
2209,182531.7368439058
2210,123106.1217858139
2211,115840.18582038568
2212,113725.19373879366
2213,109536.63685762629
2214,141820.1583176744
2215,110751.4088828199
2216,138422.99414375468
2217,78834.53714822141
2218,93994.24853759399
2219,89089.51563384265
2220,89281.15584715789
2221,273346.2138961781
2222,263212.17308060266
2223,282534.9989738253
2224,225654.84380954335
2225,139530.39185776346
2226,198944.00249575172
2227,202745.33769737152
2228,266196.0893005682
2229,231133.1950544214
2230,166563.07141633585
2231,218119.20475756624
2232,183186.01598269088
2233,189633.79597296735
2234,234184.86590336
2235,223377.09147162453
2236,254057.19240569486
2237,336319.1686465535
2238,211614.0192819058
2239,134130.96647853384
2240,160995.4330837602
2241,148891.84184880275
2242,130967.41575172707
2243,125782.03004685053
2244,98169.09599127037
2245,103543.54070856272
2246,142994.79478933875
2247,102311.66380908286
2248,123759.75465315185
2249,125561.23083196631
2250,131396.63147829327
2251,119686.96064480676
2252,173441.8363812771
2253,169156.41119359632
2254,178750.9782635925
2255,189204.03005400192
2256,179976.38110688768
2257,195221.60955000442
2258,171884.55466886167
2259,180324.51144772948
2260,156750.20578330135
2261,176163.21600868224
2262,200304.29064056548
2263,338181.5700671865
2264,383654.0979214698
2265,158374.73260076783
2266,260309.3910529744
2267,329829.6715786598
2268,356385.45997799083
2269,152747.6032291698
2270,184007.5431777672
2271,218045.95668992744
2272,202243.76436368586
2273,166960.39195338255
2274,176764.94958214453
2275,169577.42349438276
2276,180390.57867080573
2277,179115.939734951
2278,139084.36436593125
2279,127339.20193880268
2280,117879.76632295459
2281,182190.78938080545
2282,192612.97573459923
2283,95320.22708134662
2284,108442.0706178477
2285,132572.15085554842
2286,129371.44795326567
2287,337310.2391363571
2288,281460.2399427012
2289,366441.30738688004
2290,389338.503202628
2291,319858.6724820043
2292,376362.8353510502
2293,407553.43999391975
2294,371295.1374982066
2295,398395.50154391845
2296,251745.90271971084
2297,302033.14574326464
2298,323728.86767518485
2299,362151.6701663724
2300,320580.3043860842
2301,295017.69048660755
2302,245450.0041186879
2303,235611.58379864803
2304,245017.73030018675
2305,191277.10308797017
2306,192873.06710674096
2307,195444.891934936
2308,212478.6045275666
2309,270064.87233751663
2310,218158.80118830357
2311,195697.09208638183
2312,173208.91109990355
2313,176018.59650400985
2314,185977.95449441017
2315,178642.22989430936
2316,195191.83566078747
2317,183644.95790217264
2318,183493.22753019768
2319,181463.41277048492
2320,178686.4804206483
2321,238071.87536057242
2322,168430.4208626689
2323,180751.67497218345
2324,179081.4962134861
2325,214719.48035342936
2326,175381.86172365095
2327,216735.01282906035
2328,220534.7235952462
2329,181291.7464656932
2330,179295.646184345
2331,341186.7827383351
2332,343098.97069366305
2333,293770.7859391007
2334,260553.09892756003
2335,264343.31952001736
2336,311725.73199798167
2337,202695.68213102376
2338,264139.0704199996
2339,227083.74487002587
2340,367359.7319201274
2341,219012.46044332132
2342,225552.69565627674
2343,221025.18294576148
2344,235323.1867427213
2345,239849.7538974574
2346,209195.59141675176
2347,205394.18089292204
2348,230556.67835939277
2349,181108.6450231793
2350,285115.68647939153
2351,244827.4690245041
2352,242343.38937846298
2353,271102.4233040468
2354,138669.61574959886
2355,152031.79905691286
2356,159586.1249442008
2357,201990.21456817418
2358,202022.0234969709
2359,120843.54370929775
2360,122310.93587458432
2361,137191.0520169202
2362,256798.23845957746
2363,141121.39895053286
2364,162205.74810544206
2365,206287.3548889411
2366,190812.64021774635
2367,222586.46416989513
2368,207485.00315496113
2369,219358.3004010726
2370,174024.72752341235
2371,172865.17194158176
2372,186772.5663902334
2373,235602.9067438395
2374,269959.58076941466
2375,254680.6931111313
2376,250783.54540186422
2377,287127.16440750123
2378,144629.79705200106
2379,180449.05333484506
2380,145508.44305083086
2381,162056.77945713373
2382,191103.7047683163
2383,211872.5946723692
2384,235640.7668319727
2385,164628.86579648577
2386,141322.99625858033
2387,137213.29493078485
2388,112860.26226571604
2389,134023.6601406718
2390,146356.45304125044
2391,136653.39242226974
2392,113486.76925166925
2393,160607.50571673297
2394,148698.35903047718
2395,183179.43782843466
2396,149707.16500600454
2397,186841.1422317617
2398,129361.95146486313
2399,76244.89772316591
2400,76693.12615133976
2401,115038.03025743215
2402,135281.4793155557
2403,128809.75827764667
2404,153944.20644113293
2405,159097.0224635514
2406,135413.35227276763
2407,125904.7436600234
2408,136363.576480598
2409,132719.717047373
2410,161925.96254001482
2411,124110.54080698946
2412,156655.9786877437
2413,136187.2845023478
2414,135703.83093863557
2415,127634.05703346804
2416,122586.93545356434
2417,127345.90296689114
2418,129132.00655778986
2419,126623.50203868825
2420,131801.78507652442
2421,145538.4256162008
2422,123095.90590509168
2423,127350.0794105201
2424,153835.74312185042
2425,205488.77016904554
2426,129334.5290127213
2427,137801.68262983428
2428,164831.94584074873
2429,118437.94912495752
2430,132500.4041279872
2431,122158.53816407341
2432,138697.20627233735
2433,144885.50332897445
2434,141448.06962346673
2435,148375.82566448732
2436,117251.79898649537
2437,106342.33100180545
2438,123549.40975241721
2439,117127.81295909696
2440,121075.99305671941
2441,105798.99654506046
2442,109034.9272440085
2443,116461.4989979686
2444,128516.48170418841
2445,99838.71832610646
2446,126955.93637867083
2447,168228.78770840133
2448,141733.20162814113
2449,106756.66916285174
2450,140347.5673015982
2451,137322.79814170906
2452,175188.93309215573
2453,108322.79038026436
2454,136750.25156610482
2455,118942.94535507383
2456,122392.92593923204
2457,123618.21844098337
2458,118779.78171315635
2459,111895.88198529938
2460,129550.29375968383
2461,121366.75935836002
2462,127634.99465251164
2463,116059.12633603415
2464,147249.8877909251
2465,129315.62502597731
2466,119255.83544092378
2467,139791.48600774552
2468,95512.48772562535
2469,92006.45034501527
2470,168237.91017898312
2471,174347.85616220976
2472,150819.65828298472
2473,120532.35635645557
2474,99676.27731610365
2475,190650.03678919497
2476,110638.14568941748
2477,131608.24073001626
2478,158938.269378988
2479,120354.64980076248
2480,145095.02483289092
2481,130548.09877603009
2482,133573.45939906785
2483,120952.75603004331
2484,127797.18288263123
2485,129754.627458387
2486,153241.74823114747
2487,188593.6742315368
2488,142124.16604745892
2489,154384.95263641208
2490,150053.7764200065
2491,97539.44627112534
2492,181037.81885024247
2493,152775.5528263262
2494,145839.29220267868
2495,97469.30343148674
2496,207911.83187903042
2497,141328.7183469173
2498,116711.75111532511
2499,104653.95993242005
2500,136315.83557875987
2501,130782.66961505888
2502,136615.66539975817
2503,101156.372250622
2504,177146.98497119595
2505,220556.04221742353
2506,258221.76897312357
2507,292371.7711823175
2508,260526.82505432775
2509,225150.52914737078
2510,217592.0517311923
2511,183858.06662674563
2512,217289.17761096032
2513,216579.21513501846
2514,231234.50500587132
2515,148800.1553604221
2516,176703.08831376632
2517,138031.4747377111
2518,149964.25231735883
2519,222513.9893700046
2520,212826.32273016314
2521,196477.23443853023
2522,219058.41272186194
2523,131388.45339377972
2524,141918.2093928159
2525,143368.575646778
2526,136910.47573648902
2527,122788.00086702562
2528,126670.85248486743
2529,129742.00731539869
2530,120326.41076776254
2531,244783.36373286604
2532,225173.58458927655
2533,207439.18607546535
2534,241276.67676457748
2535,272300.77100570267
2536,229145.19197622006
2537,216221.12160675327
2538,184371.94771117545
2539,184504.14109791903
2540,177964.32138956132
2541,180537.48858326467
2542,176391.43047106796
2543,135151.01521786858
2544,122120.72401503958
2545,131971.27120873646
2546,131697.9423064963
2547,131212.94589073144
2548,154688.30858649555
2549,168594.40392439842
2550,290751.36320151185
2551,149258.34005388714
2552,122527.93915194187
2553,95202.59229937829
2554,114344.74516449234
2555,114088.22311292648
2556,106864.94683349135
2557,116450.25366524632
2558,143907.66191113324
2559,133767.76456730248
2560,134060.3863511773
2561,128547.25288231266
2562,127024.24224341796
2563,142943.73337485068
2564,173050.23758201784
2565,142719.04216837554
2566,164883.15288412865
2567,127737.52367042826
2568,175219.76531057153
2569,193200.78246042752
2570,121008.22583076905
2571,193152.53888297654
2572,151928.23391676723
2573,209452.4879741809
2574,240457.05322860458
2575,120920.78205033558
2576,124827.17326497826
2577,151445.25996295703
2578,94561.10078832736
2579,85268.4429281364
2580,128159.02972268075
2581,125552.2689118923
2582,115516.43470852134
2583,249032.60805154746
2584,164865.8479448557
2585,209869.9473175175
2586,216317.7364238114
2587,195219.28749997387
2588,139098.2469969816
2589,144976.8478535969
2590,218197.19691474654
2591,192340.28993476526
2592,213707.1865238918
2593,227793.44031038263
2594,172255.92487113614
2595,195052.86775302398
2596,324340.00900388404
2597,199797.5495251948
2598,264478.4551662009
2599,309444.7952670168
2600,144794.54862538516
2601,145560.65414118083
2602,87978.7817702914
2603,94387.79251161177
2604,88156.31910730488
2605,86198.66899338977
2606,156284.546161802
2607,182530.90393702083
2608,188820.40936775424
2609,157667.21651107064
2610,116285.02203858718
2611,130013.161143388
2612,151134.54750184013
2613,129860.82687629454
2614,123118.57421875445
2615,148343.45786442558
2616,144521.42240917074
2617,169261.08266942704
2618,185993.14785782894
2619,198936.17878712591
2620,184584.96186751995
2621,183717.79685011265
2622,187240.67793521428
2623,239138.39637334176
2624,302450.9293271926
2625,269039.76883667125
2626,171410.2346349254
2627,158740.11292321899
2628,400431.11864051
2629,444575.2079622199
2630,338467.7328637503
2631,410941.2135472483
2632,388684.55382417137
2633,284041.6135042116
2634,349672.7407406932
2635,158107.43586660622
2636,186694.2019056013
2637,174264.27738468625
2638,244148.15319947284
2639,177189.12325261606
2640,152690.0873896548
2641,111131.97180184687
2642,196890.8768475539
2643,104726.35735195187
2644,136230.87157758046
2645,94994.56668524994
2646,90409.92732632915
2647,99088.40828875806
2648,134883.2459274694
2649,137515.6074800682
2650,130397.82584387978
2651,148252.02077976143
2652,393376.75968362245
2653,249934.75441392948
2654,267746.0250153131
2655,362900.6051287594
2656,318077.28653694177
2657,299583.20914147585
2658,271727.85526250175
2659,290803.44336431765
2660,333249.91028305795
2661,338271.12111675047
2662,342662.8055484507
2663,283852.09904778603
2664,272249.8080649064
2665,301986.08708049124
2666,274709.3304960907
2667,170466.36177849965
2668,180565.16758048852
2669,178015.64312330793
2670,282243.28607931995
2671,183657.95138077263
2672,185678.53248350802
2673,202178.25716552365
2674,202169.8475083165
2675,167792.0063761288
2676,188794.60843389967
2677,192540.48151960736
2678,259395.4214518119
2679,265178.55234520306
2680,289701.7004302345
2681,343509.21655266196
2682,314615.5406300395
2683,473034.78947052435
2684,307484.63721177017
2685,308782.3423971398
2686,261734.13129407985
2687,294624.1463709278
2688,220352.99850439135
2689,198138.5376557526
2690,371792.9390934344
2691,201785.28327704483
2692,137693.20678507822
2693,201021.82795537286
2694,145014.27598866637
2695,196396.01818093203
2696,185834.37548383648
2697,197742.31119184845
2698,202913.0014926263
2699,179800.5155775823
2700,164117.6856652743
2701,170459.330031
2702,126973.76467482875
2703,131114.97902402244
2704,139329.81177023842
2705,126777.09903130295
2706,122380.43912638564
2707,128819.43417855012
2708,131977.37413561184
2709,113001.5338785244
2710,126692.55275636778
2711,251843.19763686825
2712,341604.6300296581
2713,175287.61914188322
2714,147399.99999999857
2715,170721.91511178753
2716,162197.02794368903
2717,190987.28449913213
2718,232643.52049369138
2719,159008.81636355098
2720,165053.56635370004
2721,141641.82605767192
2722,161044.86879142097
2723,153163.23021565733
2724,133214.28895831748
2725,136204.115938085
2726,145299.29162206769
2727,172030.22451621498
2728,164272.8017962904
2729,149776.3794395287
2730,143733.08571999893
2731,118137.25302153875
2732,119704.26115540942
2733,155242.98299021143
2734,143816.2861323825
